id,full_name,email,phone,avatar_url,gender,date_of_birth,department_id,job_title_id,position,level,reports_to_id,hire_date,tenure_years,years_of_experience,contract_type,talent_tier,readiness_level,target_position,mentor_id,performance_score,potential_score,risk_score,overall_score,risk_band,risk_reasons,departure_reasons,comp_technical,comp_leadership,comp_communication,comp_problem_solving,comp_adaptability,comp_target_technical,comp_target_leadership,comp_target_communication,comp_target_problem_solving,comp_target_adaptability,ktp_progress,is_active,created_at,updated_at,department_name,department_short,manager_name,manager_position,mentor_name
7007e61f-1f05-4b0d-9106-fb8e88906345,"Lê Thảo Nguyên",le.thao.nguyen79@itlgroup.vn,0918359252,,Nữ,1971-09-07,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Tuyển Dụng",5,8893c553-5726-4898-8865-845121a7ff33,2007-10-23,18.5,20,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Chuyên viên Cao Cấp",debc6700-5ee6-4260-ac49-4b18419793e3,45.9,55.7,18.3,50.8,Low,{},{},52.6,44.1,58.2,57.2,60.6,66.0,64.1,70.4,67.9,80.0,58,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:35.177714+00","Phòng Nhân Sự & Hành Chính",HR,"Ngô Minh Thư","Senior Marketing Executive","Đặng Thị Hương"
1c25ebf1-056c-48d1-8b39-653af3bd4272,"Lý Thanh Tuyền",lý.thanh.tuyen80@itlgroup.vn,0949945150,,Nữ,1966-12-07,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Tuyển Dụng",5,efd789e7-3349-4dfd-827d-886f494c600a,2015-06-22,10.8,14,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,81.0,72.2,48.1,76.6,Medium,{},{},72.2,69.6,82.4,72.9,92.7,87.6,81.9,94.6,86.3,100.0,92,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:35.330177+00","Phòng Nhân Sự & Hành Chính",HR,"Vũ Đình Thành","Senior Developer","Vũ Hữu Đức"
97005458-d344-4bc5-b27e-3ded85845319,"Hoàng Ngọc Hương",hoàng.ngọc.huong81@itlgroup.vn,0938720823,,Nữ,1969-09-09,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Tuyển Dụng",5,1811725f-fc9f-42da-86bc-716a7ea9345a,2016-11-18,9.4,12,"Toàn thời gian","Kế thừa","Ready Now","Chuyên viên Cao Cấp",0e1aaa4e-a064-4029-b977-53f3371e166d,94.0,80.9,62.5,87.5,High,"{""Hiệu suất biến động"",""Chưa có kế hoạch kế thừa""}",{},85.9,82.3,98.0,87.0,91.2,100.0,97.7,100.0,100.0,100.0,31,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:35.510264+00","Phòng Nhân Sự & Hành Chính",HR,"Lý Công Hải","Chuyên viên KD HN Cao Cấp","Ngô Mỹ Châu"
6537ef01-a591-46fa-b34e-9316797cc9dd,"Nguyễn Như Ánh",nguyen.nhu.ánh82@itlgroup.vn,0973847325,,Nữ,1960-11-07,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Tuyển Dụng",5,efd789e7-3349-4dfd-827d-886f494c600a,2010-11-08,15.5,17,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",9a4f2512-8277-48f6-83de-fd91f6b778ad,65.7,75.9,15.5,70.8,Low,{},{},58.9,67.6,82.0,66.9,82.2,75.2,76.9,91.3,72.8,98.7,83,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:35.704458+00","Phòng Nhân Sự & Hành Chính",HR,"Vũ Đình Thành","Senior Developer","Nguyễn Đình Lâm"
2440912a-2871-44ac-a957-8a65e7911c93,"Lý Thu Ánh",lý.thu.ánh84@itlgroup.vn,0992000924,,Nữ,1955-07-27,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Đào Tạo",5,93b49af7-869b-4e95-9ddf-8775351e10d6,2014-05-07,12.0,15,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",14a5ab1e-bfdb-42b2-be5e-276884e9fcaf,61.5,76.6,45.7,69.1,Medium,{},{},56.3,59.4,63.4,69.5,60.8,67.7,69.3,74.4,75.9,80.5,61,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:36.036569+00","Phòng Nhân Sự & Hành Chính",HR,"Đỗ Thúy Châu","Senior Marketing Executive","Võ Gia Nam"
3c35f82f-dda8-49c7-a70f-cc78ebebaa31,"Huỳnh Tú Nguyên",huynh.tú.nguyen85@itlgroup.vn,0931436829,,Nữ,1963-11-17,4d6bb379-289d-44bf-9a83-46ad5731cf3f,,"Chuyên viên Đào Tạo",5,b27f0240-446e-41d2-b2de-6992db0448c5,2007-05-13,18.9,21,"Toàn thời gian","Kế thừa","Ready Now","Chuyên viên Cao Cấp",debc6700-5ee6-4260-ac49-4b18419793e3,82.7,87.7,26.6,85.2,Low,{},{},79.4,78.2,80.1,87.6,85.8,98.2,96.5,96.6,100.0,100.0,37,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:36.238238+00","Phòng Nhân Sự & Hành Chính",HR,"Trần Ngọc Nam","Supervisor Kho Bãi","Đặng Thị Hương"
94212368-5a0b-46fb-b619-d69ab1411f0f,"Đỗ Bảo Khánh",dỗ.bao.khánh192@itlgroup.vn,0955283492,,Nam,1962-11-20,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,b27f0240-446e-41d2-b2de-6992db0448c5,2009-05-12,17.0,19,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",6f6ca5a7-55b5-41d9-b1bc-3aca7d2efb80,70.5,78.7,34.6,74.6,Medium,{},{},70.6,65.2,78.8,65.9,67.2,84.2,82.9,84.9,73.3,75.6,40,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:03.94014+00","Phòng Vận Hành & Kho Bãi",OPS,"Trần Ngọc Nam","Supervisor Kho Bãi","Nguyễn Tú Hương"
9db19189-a282-413a-b36f-e444ac0f5b9f,"Phạm Mỹ Hằng",pham.mỹ.hang88@itlgroup.vn,0961335545,,Nữ,1961-07-13,abab928d-5192-4a3d-85f8-ef4d890c225a,,"Kế Toán Viên",5,da1d54b7-c9de-4c1a-8abf-896697f1ff67,2007-07-12,18.8,22,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",b50d6fd6-5c2e-4133-8aee-f3b093b46113,72.1,43.0,59.2,57.6,Medium,"{""Chưa có kế hoạch kế thừa"",""Hiệu suất biến động""}",{},54.0,58.6,72.6,68.7,77.9,60.2,78.1,90.7,75.7,95.8,15,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:36.757258+00","Phòng Tài Chính - Kế Toán",FIN,"Dương Gia Huy","Chuyên viên KD Cao Cấp","Hồ Thanh Nguyên"
ff02b2a9-1c35-4fe4-894d-e170cfca1917,"Lê Thanh Lan",le.thanh.lan89@itlgroup.vn,0946997080,,Nữ,1969-12-25,abab928d-5192-4a3d-85f8-ef4d890c225a,,"Kế Toán Viên",5,bdba3d9c-faf4-4853-906a-5e69896186d3,2015-03-24,11.1,15,"Toàn thời gian","Kế thừa","Ready in 1 Year","Chuyên viên Cao Cấp",c9b67da2-ec3f-4e23-9c9b-fd30e805564d,86.7,77.8,63.8,82.3,High,"{""Hiệu suất biến động"",""KTP chưa hoàn thiện""}",{},87.5,82.6,87.3,90.5,80.2,94.2,99.7,98.6,100.0,98.5,2,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:36.913586+00","Phòng Tài Chính - Kế Toán",FIN,"Trần Phương Dung","Chuyên viên C&B Cao Cấp","Phạm Thị Linh"
46fc775f-5e47-4a4c-a567-ccee6ef7772b,"Phạm Lan Hằng",pham.lan.hang90@itlgroup.vn,0977631755,,Nữ,1966-04-27,abab928d-5192-4a3d-85f8-ef4d890c225a,,"Kế Toán Viên",5,33c52043-018b-49ac-952a-c799e35dd86e,2008-10-02,17.6,20,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",6f6ca5a7-55b5-41d9-b1bc-3aca7d2efb80,78.6,83.6,23.5,81.1,Low,{},{},78.1,71.0,75.5,87.4,71.5,96.8,84.6,89.2,100.0,88.8,30,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:37.084644+00","Phòng Tài Chính - Kế Toán",FIN,"Hoàng Trọng Lâm","Chuyên viên KD HN Cao Cấp","Nguyễn Tú Hương"
e9b87c4b-f95c-4f5c-a793-91410b87d13d,"Hoàng Tú Anh",hoàng.tú.anh91@itlgroup.vn,0956226575,,Nữ,1955-11-13,abab928d-5192-4a3d-85f8-ef4d890c225a,,"Chuyên viên Tài Chính",5,2fa0335c-e1aa-41c0-a402-08a34f34b97c,2017-09-08,8.6,11,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",d3230c06-1f39-4f18-bfcd-92966660ee97,58.8,67.8,42.5,63.3,Medium,{},{},66.2,50.9,68.5,62.6,52.7,83.0,60.7,79.7,69.8,63.3,96,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:37.283652+00","Phòng Tài Chính - Kế Toán",FIN,"Nguyễn Đức Hải","Supervisor Kho Bãi","Huỳnh Thu Chi"
af91a2ed-1912-4cb9-b36a-187aada49b73,"Đặng Bích Nguyên",dang.bích.nguyen92@itlgroup.vn,0970369365,,Nữ,1964-02-18,abab928d-5192-4a3d-85f8-ef4d890c225a,,"Chuyên viên Tài Chính",5,cbdee554-8d7e-44ce-9734-25cb4653c820,2010-05-28,15.9,19,"Toàn thời gian","Kế thừa","Ready in 1 Year","Chuyên viên Cao Cấp",6624defd-7d6b-45df-a029-7f14ffa6c48a,85.3,85.7,40.9,85.5,Medium,{},{},86.5,73.8,81.5,79.5,91.6,100.0,81.7,90.5,94.6,100.0,9,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:37.490531+00","Phòng Tài Chính - Kế Toán",FIN,"Lê Minh Dũng","Chuyên viên KD Cao Cấp","Lê Bảo Hùng"
20a8e520-be9f-4976-89dd-f997151a398a,"Đặng Như Hạnh",dang.nhu.hanh94@itlgroup.vn,0912176998,,Nữ,1967-09-19,abab928d-5192-4a3d-85f8-ef4d890c225a,,"Chuyên viên Tài Chính",5,fd849af5-3b6a-49e7-8e86-38c849550237,2011-05-12,15.0,18,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,69.9,44.9,64.0,57.4,High,"{""KTP chưa hoàn thiện"",""Thâm niên thấp""}",{},67.6,55.4,57.5,58.7,53.5,81.3,66.7,64.8,68.6,64.2,31,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:37.803954+00","Phòng Tài Chính - Kế Toán",FIN,"Bùi Trọng Phúc","Chuyên viên KD Cao Cấp","Đỗ Hữu Long"
10f33416-de29-45d5-9481-4c443bccc654,"Võ Quang Thành",võ.quang.thành95@itlgroup.vn,0919976458,,Nam,1974-01-14,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Chuyên viên Kinh Doanh",5,8893c553-5726-4898-8865-845121a7ff33,2011-08-24,14.7,18,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",c78be7b2-e282-41b4-87b5-ddf7eec4452e,69.5,48.4,53.7,59.0,Medium,"{""Thiếu mentor"",""Thâm niên thấp""}",{},56.0,61.9,57.8,71.0,78.0,63.1,76.4,63.8,78.3,86.3,58,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:37.961362+00","Phòng Kinh Doanh",KD,"Ngô Minh Thư","Senior Marketing Executive","Vũ Hồng Huy"
c270302a-8cca-4a5e-aca2-0b8d41dba44e,"Huỳnh Văn Lâm",huynh.van.lam96@itlgroup.vn,0967790557,,Nam,1970-02-04,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Chuyên viên Kinh Doanh",5,b7750966-705f-4638-a8da-52a9c6071c71,2017-11-20,8.4,12,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",85f46195-fb4c-4f36-a9f2-6682440b1cc1,78.0,40.8,39.3,59.4,Medium,{},{},57.0,65.0,63.7,76.3,57.2,69.9,73.6,78.0,85.1,67.5,50,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:38.130001+00","Phòng Kinh Doanh",KD,"Bùi Quang Sơn","Chuyên viên Logistics Cao Cấp","Hoàng Gia Dũng"
37a9c4ac-4063-44eb-9915-b412a49d8aaf,"Trần Hữu Phương",trần.hữu.phuong97@itlgroup.vn,0917531619,,Nam,1955-01-23,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Chuyên viên Kinh Doanh",5,b7750966-705f-4638-a8da-52a9c6071c71,2014-10-08,11.5,16,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",0e1aaa4e-a064-4029-b977-53f3371e166d,56.3,74.2,56.6,65.3,Medium,"{""Thâm niên thấp"",""Chưa có kế hoạch kế thừa""}",{},64.8,68.2,70.7,53.6,61.2,72.4,80.7,82.2,70.4,74.7,12,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:38.335076+00","Phòng Kinh Doanh",KD,"Bùi Quang Sơn","Chuyên viên Logistics Cao Cấp","Ngô Mỹ Châu"
dce438d8-b109-47a5-9388-ac2bbad12f6b,"Lý Quang Tuấn",lý.quang.tuấn98@itlgroup.vn,0963458386,,Nam,1973-05-06,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Chuyên viên Kinh Doanh",5,1811725f-fc9f-42da-86bc-716a7ea9345a,2010-04-28,16.0,19,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",c9b67da2-ec3f-4e23-9c9b-fd30e805564d,73.3,53.6,60.8,63.5,High,"{""KTP chưa hoàn thiện"",""Thâm niên thấp""}",{},75.4,66.5,58.2,76.0,65.3,88.9,80.0,75.9,91.2,78.4,49,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:38.887425+00","Phòng Kinh Doanh",KD,"Lý Công Hải","Chuyên viên KD HN Cao Cấp","Phạm Thị Linh"
3851373e-f166-4661-93c7-33e0cc9a46f2,"Đỗ Trí Phương",dỗ.trí.phuong100@itlgroup.vn,0958307308,,Nam,1967-02-05,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Chuyên viên Kinh Doanh",5,3dbd8dfc-a0d2-44fe-b1a2-13225b73b26a,2008-10-10,17.5,21,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",da5f13ee-0175-4898-b44c-e1622b7cb745,80.7,44.1,18.5,62.4,Low,{},{},74.5,62.6,62.4,59.8,67.4,80.8,74.1,75.8,72.5,73.9,11,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:39.908936+00","Phòng Kinh Doanh",KD,"Huỳnh Đức Sơn","Chuyên viên Logistics Cao Cấp","Dương Trọng Khoa"
311f1cf6-6b47-446e-804c-b038afb30aa4,"Huỳnh Quang Hùng",huynh.quang.hùng101@itlgroup.vn,0961100987,,Nam,1970-03-09,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Chuyên viên Kinh Doanh",5,adf72673-8298-4634-9abc-6eafa463e36f,2016-10-26,9.5,12,"Toàn thời gian","Nòng cốt","Ready in 1 Year","Chuyên viên Cao Cấp",74b2a67d-2f9d-4cd6-8e9c-9b91fd8a5827,64.3,54.6,31.3,59.5,Medium,{},{},65.9,60.4,76.2,56.3,64.4,75.4,72.8,82.1,67.8,75.7,61,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:40.064316+00","Phòng Kinh Doanh",KD,"Vũ Thanh Châu","Chuyên viên Pháp Lý Cao Cấp","Võ Trọng Châu"
ff67dd31-0f69-4cc1-8322-d01823ebcc32,"Ngô Minh Phúc",ngo.minh.phúc102@itlgroup.vn,0969085720,,Nam,1965-07-27,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Chuyên viên Kinh Doanh",5,97bedf23-a86d-4a6a-9817-2fee36b203b9,2011-04-24,15.0,18,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",4145ec08-5925-453e-ace7-08fd3da5ef00,74.7,49.8,15.9,62.3,Low,{},{},57.3,62.1,78.2,64.8,78.8,74.7,76.9,92.1,74.3,92.8,88,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:40.426327+00","Phòng Kinh Doanh",KD,"Lê Như Chi","Chuyên viên Pháp Lý Cao Cấp","Phạm Thanh Anh"
34a27b2d-0a31-4f9c-9a3b-085c526e03a8,"Phạm Đình Thành",pham.dình.thành103@itlgroup.vn,0936816708,,Nam,1957-09-06,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Chuyên viên Kinh Doanh",5,a350aa87-c525-4502-b249-5904c9f784f3,2009-07-11,16.8,19,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",c9b67da2-ec3f-4e23-9c9b-fd30e805564d,79.7,64.6,41.7,72.2,Medium,{},{},71.7,67.2,84.8,72.5,88.5,86.9,80.5,100.0,84.4,100.0,56,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:40.952545+00","Phòng Kinh Doanh",KD,"Bùi Ngọc Châu","Senior DevOps Engineer","Phạm Thị Linh"
6d04c507-a466-44ba-98b3-d3b5ea4277f0,"Đặng Ngọc Hùng",dang.ngọc.hùng194@itlgroup.vn,0914718421,,Nam,1964-06-28,1c74071c-6f03-479a-bb70-56a002c34c3d,,"Nhân viên Kho Bãi",5,86cd344d-9010-4978-b9ef-5534c029f367,2008-05-20,17.9,19,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",049c1691-8703-46c2-900f-8e78c09a1769,77.7,84.3,27.0,81.0,Low,{},{},84.5,75.8,72.9,80.2,74.0,96.6,95.4,86.0,89.3,85.7,89,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:19:04.265348+00","Phòng Vận Hành & Kho Bãi",OPS,"Trần Bảo Nghĩa","Key Account Manager","Trần Trí Hùng"
17c0fb2e-241f-4a25-bfdc-0d194d2f35fc,"Trần Thúy Nguyên",trần.thúy.nguyen105@itlgroup.vn,0939796480,,Nữ,1959-12-17,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Nhân viên CSKH",5,1ff47fe7-2592-4f68-a57a-5fd7c49ec950,2017-11-12,8.4,10,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",56da6f8b-c8d5-44ae-a3ca-3850cdd37b89,75.6,68.2,45.5,71.9,Medium,{},{},82.7,66.7,83.3,65.5,65.9,96.1,82.0,91.6,76.1,77.8,86,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:42.031097+00","Phòng Kinh Doanh",KD,"Hoàng Hữu Phúc","Kiểm Toán Viên Cao Cấp","Vũ Hữu Đức"
d19cc691-f446-49da-969f-e36f3ef957e6,"Bùi Hồng Ánh",bùi.hồng.ánh106@itlgroup.vn,0979942848,,Nữ,1960-06-16,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Nhân viên CSKH",5,ef8b15e1-a98d-42d6-8fbf-67ccf19eb56d,2009-06-01,16.9,19,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",b50d6fd6-5c2e-4133-8aee-f3b093b46113,59.8,86.0,14.7,72.9,Low,{},{},74.3,71.0,66.4,64.6,77.3,80.8,86.8,78.2,70.6,83.0,90,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:42.524313+00","Phòng Kinh Doanh",KD,"Vũ Công Tuấn","Senior Developer","Hồ Thanh Nguyên"
bd6e9035-b434-4675-83c4-2808ee43ab0f,"Trần Thị Tuyền",trần.thi.tuyen107@itlgroup.vn,0935016429,,Nữ,1955-11-14,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Nhân viên CSKH",5,e98a0eb1-ff87-4147-b054-3489cfcfa393,2017-02-22,9.2,13,"Toàn thời gian","Kế thừa","Ready Now","Chuyên viên Cao Cấp",4145ec08-5925-453e-ace7-08fd3da5ef00,91.5,77.0,38.4,84.3,Medium,{},{},83.7,82.8,88.7,93.1,92.8,94.6,98.9,100.0,100.0,100.0,0,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:43.051869+00","Phòng Kinh Doanh",KD,"Nguyễn Trí Khánh","Senior Developer","Phạm Thanh Anh"
9f011f28-f0fd-4eb0-83b2-925f58a83d51,"Hồ Thúy Ngọc",hồ.thúy.ngọc109@itlgroup.vn,0934931439,,Nữ,1960-11-18,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Nhân viên CSKH",5,7fa8deeb-c083-4254-a9a7-959d6aa5c577,2016-10-03,9.6,13,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Chuyên viên Cao Cấp",74b2a67d-2f9d-4cd6-8e9c-9b91fd8a5827,60.7,51.9,16.4,56.3,Low,{},{},62.0,55.9,58.6,50.9,57.7,77.4,70.6,78.6,64.2,70.0,17,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:43.615433+00","Phòng Kinh Doanh",KD,"Lý Ngọc Tùng","Chuyên viên Logistics Cao Cấp","Võ Trọng Châu"
c7e1bf94-fb36-4937-8de6-2d802d0b0d27,"Lê Phương Nhung",le.phuong.nhung110@itlgroup.vn,0932448383,,Nữ,1973-10-01,0909368e-fb16-4fc4-a334-d2f0fb4edd91,,"Nhân viên CSKH",5,a7dbea06-2064-4aab-ac37-a0b3c1fa2f28,2016-01-28,10.2,12,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Chuyên viên Cao Cấp",8c6368c5-8139-4462-8cd4-5ab93c890dc3,45.5,46.8,54.8,46.2,Medium,"{""Chưa có kế hoạch kế thừa"",""Thâm niên thấp""}",{},55.2,43.5,48.3,49.6,46.3,72.1,51.8,53.8,58.0,55.6,99,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:43.900379+00","Phòng Kinh Doanh",KD,"Dương Trí Lâm","Senior Developer","Nguyễn Trọng Thành"
a92dfb42-f5ed-41ba-b59d-1ec16d9e7e7a,"Võ Trí Hải",võ.trí.hai111@itlgroup.vn,0997734330,,Nam,1968-05-28,f2caae64-0618-4ab3-813c-ac0bb1665d71,,Developer,5,b7750966-705f-4638-a8da-52a9c6071c71,2015-09-04,10.6,13,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",8c6368c5-8139-4462-8cd4-5ab93c890dc3,58.4,67.2,64.5,62.8,High,"{""Chưa có kế hoạch kế thừa"",""Thiếu mentor""}",{},61.8,64.9,70.0,59.8,56.5,81.8,76.6,80.2,77.1,68.1,15,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:44.08518+00","Phòng Công Nghệ Thông Tin",IT,"Bùi Quang Sơn","Chuyên viên Logistics Cao Cấp","Nguyễn Trọng Thành"
02d69381-c0bd-40d7-9c95-e653ec26ce2b,"Ngô Ngọc Đức",ngo.ngọc.duc112@itlgroup.vn,0990108882,,Nam,1958-03-11,f2caae64-0618-4ab3-813c-ac0bb1665d71,,Developer,5,efd789e7-3349-4dfd-827d-886f494c600a,2010-12-19,15.3,18,"Toàn thời gian","Tiềm năng","Ready Now","Chuyên viên Cao Cấp",0e1aaa4e-a064-4029-b977-53f3371e166d,88.1,70.5,33.5,79.3,Medium,{},{},88.5,88.1,92.9,84.2,86.1,100.0,97.5,100.0,100.0,98.8,86,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:44.242426+00","Phòng Công Nghệ Thông Tin",IT,"Vũ Đình Thành","Senior Developer","Ngô Mỹ Châu"
af5f4502-167a-431b-82ea-3c220e77695c,"Lý Gia Phúc",lý.gia.phúc114@itlgroup.vn,0967665720,,Nam,1969-08-09,f2caae64-0618-4ab3-813c-ac0bb1665d71,,Developer,5,a350aa87-c525-4502-b249-5904c9f784f3,2014-08-11,11.7,14,"Toàn thời gian","Kế thừa","Ready in 1 Year","Chuyên viên Cao Cấp",85f46195-fb4c-4f36-a9f2-6682440b1cc1,88.4,82.4,15.1,85.4,Low,{},{},89.3,89.0,97.9,92.5,86.5,99.1,98.3,100.0,99.5,100.0,100,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:44.582311+00","Phòng Công Nghệ Thông Tin",IT,"Bùi Ngọc Châu","Senior DevOps Engineer","Hoàng Gia Dũng"
d4502ae5-f89f-496d-a398-3189a88f598c,"Huỳnh Gia Tuấn",huynh.gia.tuấn115@itlgroup.vn,0946778269,,Nam,1973-11-12,f2caae64-0618-4ab3-813c-ac0bb1665d71,,Developer,5,4127b186-eff6-42b7-ab2e-6e41fb3f6cf2,2007-02-21,19.2,23,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",db0df6e4-b7f1-40b0-9996-b527ca597b60,68.0,46.2,57.2,57.1,Medium,"{""Hiệu suất biến động"",""KTP chưa hoàn thiện""}",{},60.6,71.3,62.2,71.4,74.2,69.4,81.9,80.8,78.9,85.1,39,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:44.815113+00","Phòng Công Nghệ Thông Tin",IT,"Lý Ngọc Khánh","Key Account Manager","Bùi Hữu Hải"
8c702b36-a902-4285-b9a2-3071598271c9,"Hồ Hồng Đức",hồ.hồng.duc116@itlgroup.vn,0966682016,,Nam,1971-08-03,f2caae64-0618-4ab3-813c-ac0bb1665d71,,Developer,5,fd849af5-3b6a-49e7-8e86-38c849550237,2013-11-03,12.5,16,"Toàn thời gian","Nòng cốt","Ready in 2 Years","Chuyên viên Cao Cấp",0854716d-392b-47e0-b6c1-70d9d41e5579,45.1,63.8,17.3,54.5,Low,{},{},45.2,52.7,40.9,54.6,61.1,53.6,59.0,58.0,61.1,71.6,38,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:44.976102+00","Phòng Công Nghệ Thông Tin",IT,"Bùi Trọng Phúc","Chuyên viên KD Cao Cấp","Đỗ Hữu Long"
af07b3bd-4e4c-44f0-b663-65ab6c07fdfd,"Lê Trọng Anh",le.trọng.anh117@itlgroup.vn,0939158087,,Nam,1973-02-05,f2caae64-0618-4ab3-813c-ac0bb1665d71,,Developer,5,2fa0335c-e1aa-41c0-a402-08a34f34b97c,2017-11-05,8.5,10,"Toàn thời gian","Tiềm năng","Ready in 2 Years","Chuyên viên Cao Cấp",6624defd-7d6b-45df-a029-7f14ffa6c48a,73.2,70.5,19.0,71.9,Low,{},{},76.8,73.1,66.2,70.6,79.6,93.1,86.9,77.0,90.0,89.3,17,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:45.150959+00","Phòng Công Nghệ Thông Tin",IT,"Nguyễn Đức Hải","Supervisor Kho Bãi","Lê Bảo Hùng"
c490bf75-477c-48f9-bf3d-26a5be03e7ad,"Phạm Ngọc Hằng",pham.ngọc.hang118@itlgroup.vn,0942123815,,Nữ,1960-07-04,f2caae64-0618-4ab3-813c-ac0bb1665d71,,"QC Engineer",5,c780f324-a896-4a1b-9d98-6f880b469f44,2010-09-20,15.6,18,"Toàn thời gian","Tiềm năng","Ready in 1 Year","Chuyên viên Cao Cấp",049c1691-8703-46c2-900f-8e78c09a1769,75.4,78.9,48.0,77.2,Medium,{},{},70.5,76.7,71.2,74.2,82.7,79.1,91.3,77.3,92.5,87.9,46,t,"2026-04-24 14:16:17.547869+00","2026-04-24 14:16:45.319559+00","Phòng Công Nghệ Thông Tin",IT,"Đỗ Trí Hải","Senior Developer","Trần Trí Hùng"
